ID,SMILES,ADMET_Solubility_Level,ADMET_Unknown_AlogP98,ADMET_BBB_Level,ADMET_EXT_CYP2D6#Prediction,ADMET_EXT_Hepatotoxic#Prediction,ADMET_Absorption_Level,ADMET_EXT_PPB#Prediction
sp784,F[C@H]1CN2CCC[C@@]2(COc2nc3N4C[C@H]5CC[C@H](N5)[C@H]4COc4nc(c(F)c(n2)c34)-c2cccc3ccc(F)c(C#C)c23)C1,0,0,4,TRUE,TRUE,2,TRUE
sp785,Oc1cc(-c2nc3O[C@@H](C4CC4)[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(C#C)c(F)ccc2c1,0,0,4,FALSE,TRUE,3,TRUE
sp786,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@H](C4)NC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp787,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@@]5(C[C@@H](C5)OCCCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)C1,0,0,4,FALSE,FALSE,2,TRUE
sp788,CN(C)CC1(COc2nc3N4CC[C@H]5CCN([C@H]5C4)C(=O)CCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)CC1,1,0,4,FALSE,TRUE,2,TRUE
sp789,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@H](C4)c4cnn(CCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)n4)C1,0,0,4,TRUE,TRUE,2,TRUE
sp790,C[C@@]12COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1cccc3ccc(F)c(CCOC(=O)O2)c13,1,0,4,FALSE,FALSE,2,TRUE
sp791,C[C@@]12COCCN(C1)c1nc(OC[C@@H]3CC[C@H]4COCCN34)nc3c(F)c(ncc13)-c1c(CCCOC(=O)O2)c(Cl)cc2[nH]ncc12,1,0,4,FALSE,FALSE,2,FALSE
sp792,C[C@@H]1CN(CCN1)c1nc2N3CCOC[C@H](C3)OC(=O)OCCCc3c(Cl)cc4[nH]ncc4c3-c3ncc2c(n1)c3F,0,0,4,FALSE,FALSE,2,FALSE
sp793,C[C@@]12COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCOC(=O)O2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,FALSE,2,TRUE
sp794,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@H](C4)OC(=O)OCCc4c(F)ccc5cccc(-c6ncc3c(n2)c6F)c45)C1,1,0,4,FALSE,FALSE,2,TRUE
sp795,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCO[C@H](C4)Cc4ncc(CCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)o4)C1,1,0,4,FALSE,TRUE,1,TRUE
sp796,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)c4cnc(CCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)o4)C1,0,0,4,FALSE,TRUE,2,TRUE
sp797,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCO[C@H](C4)COCC[C@@H]4C[C@@H]4c4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,TRUE,TRUE,1,TRUE
sp798,CN(C)CC1(COc2nc3N4CCC[C@]5(C[C@@H](C5)OCCCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)CC1,0,0,4,TRUE,TRUE,2,TRUE
sp799,O[C@@H]1C[C@H]2CN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCCOC2)c(Cl)cc2[nH]ncc12,1,0,4,FALSE,TRUE,2,TRUE
sp800,Oc1cc2-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CCC[C@H](C3)NC(=O)CCCc3cccc(c1)c23,1,0,4,FALSE,TRUE,2,TRUE
sp801,Cc1cc2[nH]ncc2c-2c1CCCCC(=O)O[C@]1(CF)CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp802,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)OC(=O)COCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,FALSE,FALSE,2,TRUE
sp803,CN1[C@@H]2CCCN(C2)c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc23)-c2c(CCCCC1=O)c(C)cc1[nH]ncc21,1,0,4,FALSE,TRUE,2,TRUE
sp804,CN1[C@@H]2CCCN(C2)c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc23)-c2c(CCCCC1=O)c(Cl)cc1[nH]ncc21,0,0,4,FALSE,TRUE,2,TRUE
sp805,CN1C[C@H](F)C[C@H]1COc1nc2N3CCCC[C@H](C3)OC(=O)CCCCc3c(Cl)cc4[nH]ncc4c3-c3ncc2c(n1)c3F,0,0,4,FALSE,FALSE,2,TRUE
sp806,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@@H](C4)OC(=O)OC\C=C\c4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,FALSE,2,TRUE
sp807,Cc1cc2[nH]ncc2c-2c1\C=C/COC(=O)O[C@@H]1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp808,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCO[C@H](C4)COCCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,TRUE,TRUE,1,TRUE
sp809,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@H](C4)NC(=O)C(F)CCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp810,Cc1cc2[nH]ncc2c-2c1CCCCC(=O)N[C@H]1CN(C[C@H]3C[C@@H]13)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp811,F[C@H]1CN2CCC[C@@]2(COc2nc3N4C[C@H]5C[C@H]5[C@H](C4)NC(=O)[C@@H](F)CCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp812,CN1CCC[C@H]1COc1nc2N3CCOC[C@](C)(C3)OC(=O)OCCCc3c(C)cc4[nH]ncc4c3-c3ncc2c(n1)c3F,1,0,4,FALSE,FALSE,2,FALSE
sp813,C[C@@]12COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1cccc(Cl)c1CCCOC(=O)O2,1,0,4,FALSE,FALSE,2,TRUE
sp814,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)Cc4ncc(CCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)o4)C1,0,0,4,FALSE,TRUE,2,TRUE
sp815,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C1(CF)CC1)c1cccc(C(F)F)c1F,2,0,2,TRUE,TRUE,0,FALSE
sp816,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C1(C)CCC1)c1cccc(C(F)F)c1C,2,0,2,FALSE,FALSE,0,TRUE
sp817,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C1(CF)CC1)c1cccc(c1C)C(F)(F)F,2,0,2,TRUE,FALSE,0,TRUE
sp818,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C1(C)CC1)c1cccc(c1F)C(C)(F)F,2,0,2,FALSE,TRUE,0,FALSE
sp819,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C1(CF)CC1)c1cccc(c1F)C(C)(F)F,2,0,2,FALSE,TRUE,0,TRUE
sp820,C[C@@H](Nc1nc(C)nc2c(F)c(=O)n(cc12)C1(CF)CC1)c1cccc(c1F)C(C)(F)F,2,0,2,FALSE,TRUE,0,FALSE
sp821,C[C@@H](Nc1nc(C)nc2c(F)c(=O)n(cc12)C12CC(C1)C2)c1cccc(c1F)C(F)(F)C(C)(C)O,2,0,3,FALSE,TRUE,0,FALSE
sp822,C[C@@H](Nc1nc(C)nc2c(F)c(=O)n(cc12)C12CC(F)(C1)C2)c1cccc(c1F)C(F)(F)C(C)(C)O,3,0,3,FALSE,TRUE,0,FALSE
sp823,C[C@@H](Nc1nc(C)nc2c(F)c(=O)n(cc12)C1(C)CC1)c1cccc(c1)C(F)(F)C1CCCO1,2,0,2,TRUE,FALSE,0,FALSE
sp824,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C1(C)CC1)c1cccc2c1OCC2(F)F,2,0,3,FALSE,FALSE,0,FALSE
sp825,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C1(CC1)C(F)F)c1cccc2c1OCC2(F)F,2,0,3,FALSE,FALSE,0,FALSE
sp826,C[C@@H](Nc1ncnc2cc(=O)n(cc12)C1(C)CC1)c1cccc2c1CCC2(F)F,2,0,2,FALSE,TRUE,0,FALSE
sp827,C[C@@H](Nc1ncnc2cc(=O)n(cc12)C12CC(C1)C2)c1cccc2c1CCC2(F)F,2,0,2,FALSE,FALSE,0,FALSE
sp828,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(nc(OCC5(CN(C)CC6COC6)CC5)nc4c3F)N3CCC[C@]4(CCO4)C3)c12,1,0,4,FALSE,TRUE,2,TRUE
sp829,C#Cc1c(F)ccc2cc(O)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6C[C@H](F)C7)nc5c3F)N3CCCOC[C@H]3CC4)c12,0,0,4,TRUE,TRUE,2,TRUE
sp830,Oc1cc(-c2ncc3c(ncnc3c2F)N2CC3CCC(C2)N3)c2c(cccc2c1)C#C,1,0,1,TRUE,TRUE,0,FALSE
sp831,Oc1cc(-c2ncc3c(nc(OCC45CCCN4C(CF)CC5)nc3c2F)N2CC3CCC(C2)N3)c2c(Cl)cccc2c1,0,0,4,TRUE,TRUE,2,TRUE
sp832,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@H]4CC[C@H]5COCCN45)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(F)c(N)cc(C)c1C1CC1,0,0,4,TRUE,TRUE,2,TRUE
sp833,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(nc(OCC5(CN6CCC(F)CC6)CC5)nc4c3F)N3CCC[C@]4(CCO4)C3)c12,1,0,4,TRUE,TRUE,2,TRUE
sp834,Oc1cc(C(=O)N2Cc3nc(OCC4(CN5CC[C@@H](F)C5)CC4)nc(N4CC5CCC(C4)N5)c3C2)c2c(I)cccc2c1,1,0,4,FALSE,TRUE,0,FALSE
sp835,F[C@@H]1CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cncc3cccc(C#C)c23)C1,1,0,1,TRUE,TRUE,0,TRUE
sp836,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(nc(OCC5(CN6CCC7(COC7)CC6)CC5)nc4c3F)N3CCC[C@]4(CCO4)C3)c12,1,0,4,TRUE,TRUE,2,TRUE
sp837,C#Cc1c(F)ccc2cc(N)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6[C@H](COc6cc(C(F)(F)F)ncn6)CC7)nc5c3F)N3CCCOC[C@@H]3CC4)c12,0,0,4,TRUE,TRUE,3,TRUE
sp838,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@H]4CC[C@H]5COCCN45)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(F)c(N)cc(C)c1CC(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp839,Nc1nc2c(ccc(F)c2s1)-c1c(Cl)c2OC[C@@H]3[C@@H]4CC[C@H](CN3c3nc(OC[C@@]56CCCN5C[C@H](F)C6)nc(c1F)c23)N4,0,0,4,FALSE,TRUE,2,TRUE
sp840,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4CC4(CC4(F)F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1nc(N)c(F)cc1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp841,CN(C)CC1(COc2nc(N3CC4CCC(C3)N4)c3ccc(c(F)c3n2)-c2cc(O)cc3ccccc23)CC1,1,0,4,TRUE,TRUE,1,TRUE
sp842,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(nc(OCC5(CN6CCC7(CC(C7)N7CCOCC7)CC6)CC5)nc4c3F)N3CCC[C@]4(CCO4)C3)c12,2,0,4,TRUE,TRUE,2,TRUE
sp843,C#Cc1c(F)ccc2cc(N)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6C[C@H](F)C7)nc5c3F)N3CCCOC[C@@H]3C[C@H]4C)c12,0,0,4,TRUE,TRUE,2,TRUE
sp844,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)ccc1C(C)(C)C,0,0,4,TRUE,TRUE,2,TRUE
sp845,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1cccc(Cl)c1C1CC1,1,0,4,TRUE,TRUE,1,TRUE
sp846,Oc1ccc(CC(F)(F)F)c(c1)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,1,0,4,TRUE,FALSE,1,TRUE
sp847,Cc1cc(N)nc(-c2c(Cl)cc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)N2CC[C@H]3CC[C@@H](C2)N3)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp848,Oc1cc(-c2c(Cl)cc3c(nc(OC[C@]45CCCN4C[C@@H](F)C5)nc3c2F)N2CC[C@H]3CC[C@@H](C2)N3)c2ccccc2c1,0,0,4,TRUE,TRUE,2,TRUE
sp849,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)c4noc(CCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)n4)C1,0,0,4,FALSE,TRUE,2,TRUE
sp850,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCO[C@@]5(C[C@@H](C5)OCCCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)C1,1,0,4,FALSE,TRUE,1,TRUE
sp851,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@H](C4)NC(=O)OCCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp852,O[C@@H]1C[C@@H]2CN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCn3ncc2n3)c(Cl)cc2[nH]ncc12,1,0,4,TRUE,TRUE,2,TRUE
sp853,C[C@@]12COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3cc(nnc13)-c1c(CCCOC(=O)O2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,FALSE,2,TRUE
sp854,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)Cc4cnc(CCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)o4)C1,0,0,4,FALSE,TRUE,2,TRUE
sp855,C[C@@]12CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ccc13)-c1cc(O)cc3ccc(F)c(CCCC(=O)N2)c13,0,0,4,FALSE,TRUE,2,TRUE
sp856,COc1c-2ncc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc13)N1CCC[C@](C)(C1)NC(=O)CCCc1c(F)ccc3cc(O)cc-2c13,1,0,4,FALSE,TRUE,2,TRUE
sp857,C[C@@]12CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1cc(O)cc3CCC[C@H](CCCC(=O)N2)c13,0,0,4,FALSE,FALSE,2,TRUE
sp858,Cc1cc2[nH]ncc2c-2c1CCCCC(=O)O[C@@H]1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp859,Cc1cc2[nH]ncc2c-2c1CCC[C@H](F)C(=O)N[C@@H]1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,TRUE,2,TRUE
sp860,CN1[C@@H]2CCCN(C2)c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc23)-c2c(CCC[C@H](F)C1=O)c(C)cc1[nH]ncc21,0,0,4,FALSE,TRUE,2,TRUE
sp861,Cc1cc2[nH]ncc2c-2c1CCCOC(=O)O[C@H]1CN(CC[C@H]1F)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp862,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)OC(=O)OCCC4CCc5cc6[nH]ncc6c(c45)-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,FALSE,2,TRUE
sp863,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC(C4)c4cnn(CCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)n4)C1,0,0,4,TRUE,TRUE,2,TRUE
sp864,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)Cn4ncc(\C=C/c5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)n4)C1,0,0,4,FALSE,TRUE,2,TRUE
sp865,F[C@H]1CN2CCC[C@@]2(COc2nc3N4C[C@H]5C[C@H]5[C@H](C4)OC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,FALSE,2,TRUE
sp866,Fc1c-2ncc3c(nc(OCC4CCC5COCCN45)nc13)N1CCOC[C@H](C1)OC(=O)OCCCc1c(Cl)cc3[nH]ncc3c-21,1,0,4,FALSE,FALSE,2,FALSE
sp867,Cc1cc2[nH]ncc2c2-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CCO[C@H](C3)COCC[C@@H]3C[C@@H]3c12,1,0,4,FALSE,FALSE,1,TRUE
sp868,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@H](C4)COCCCCc4c(F)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp869,CN(C)CC1(COc2nc(N3CC4CCC(C3)N4)c3cc(F)c(c(F)c3n2)-c2cc(O)cc3ccccc23)CC1,1,0,4,TRUE,TRUE,1,TRUE
sp870,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1c2cn[nH]c2cc2ccccc12,0,0,4,TRUE,TRUE,1,TRUE
sp871,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(C#C)c12,0,0,4,TRUE,TRUE,1,TRUE
sp872,Cc1cc(N)nc(-c2c(Cl)c3c4c(nc(OC[C@@H]5CC(F)(F)CN5C)nc4c2F)N2C[C@H]4CC[C@H](N4)[C@H]2CO3)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp873,Oc1cc(-c2nc3CC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OCC6(CN7CC[C@@H](C7)OC(F)(F)F)CC6)nc(c2F)c34)N5)c2c(OC(F)(F)F)c(F)ccc2c1,0,0,4,TRUE,TRUE,3,TRUE
sp874,C[C@H]1Cc2nc(c(F)c3nc(OC[C@@]45CCCN4[C@H](COc4cccc(c4)S(F)(F)(F)(F)F)CC5)nc(N4C[C@H]5CC[C@H](N5)[C@H]14)c23)-c1cccc2ccc(F)c(C#C)c12,0,1,4,TRUE,TRUE,3,TRUE
sp875,Oc1cc(C(=O)N2Cc3nc(OCC4(CN5CCOCC5)CC4)nc(N4CC5CCC(C4)N5)c3C2)c2c(I)cccc2c1,2,0,4,FALSE,TRUE,0,FALSE
sp876,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,0,0,4,TRUE,TRUE,1,TRUE
sp877,Fc1c(ncc2c(nc(OC[C@]34CCCN3[C@@H](COC(=O)N3CCCCC3)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,1,0,4,FALSE,TRUE,3,TRUE
sp878,C[C@H]1CC[C@@H]2[C@@H]3CC[C@H](CN2c2nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(nc1c24)-c1cccc2ccc(F)c(C#C)c12)N3,0,0,4,TRUE,TRUE,3,TRUE
sp879,C=C7CN1CCC[C@@]1(COc6nc2c5c(OCCN2[C@H]3CCNC3)c(Cl)c(c4nc(N)cc(C)c4C(F)(F)F)c(F)c5n6)C7,0,0,4,TRUE,FALSE,2,TRUE
sp880,O[C@@H]1CC2CN(C[C@H]1N2)c1nc(OCC23CCCN2CCC3)nc2c(F)c(ncc12)-c1cccc2cccc(Cl)c12,1,0,4,TRUE,TRUE,0,TRUE
sp881,Fc1cccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,1,0,1,TRUE,TRUE,0,TRUE
sp882,Nc1sc2c(F)ccc(-c3c(Cl)c4OC[C@@H]5[C@@H]6CC[C@H](CN5c5nc(OC[C@]78CCCN7C[C@@H](F)C8)nc(c3F)c45)N6)c2c1C#N,0,0,4,FALSE,TRUE,2,TRUE
sp883,O[C@@H]1C[C@@H]2CN(CC1N2)c1nc(OCC23CCCN2CCC3)nc2c(F)c(ncc12)-c1cccc2cccc(Cl)c12,1,0,4,TRUE,TRUE,0,TRUE
sp884,Oc1cc(-c2nc3OC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(F)c(F)c(F)c(F)c2c1,0,0,4,TRUE,TRUE,2,TRUE
sp885,Oc1cc(-c2nc3OCC[C@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(C#C)c(F)ccc2c1,0,0,4,TRUE,TRUE,2,TRUE
sp886,Cc1cc(N)nc(-c2c(Cl)cc3c(nc(OC[C@]45CCCN4C[C@@H](F)C5)nc3c2F)N2CC[C@H]3CC[C@@H](C2)N3)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp887,Oc1cc(-c2c(Cl)cc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)N2CC[C@H]3CC[C@@H](C2)N3)c2ccccc2c1,0,0,4,TRUE,TRUE,2,TRUE
sp888,Cc1cc(N)nc(-c2c(Cl)cc3c(nc(OCC4(CN5C6CCC5COC6)CC4)nc3c2F)N2CC[C@H]3CC[C@@H](C2)N3)c1C(F)(F)F,0,0,4,TRUE,TRUE,2,TRUE
sp889,C[C@H]1CCOC[C@@H]2CCCN(C2)c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc23)-c2c(C1)c(C)cc1[nH]ncc21,0,0,4,TRUE,TRUE,2,TRUE
sp890,C[C@@H]1CCOC[C@H]2CN(CCO2)c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc23)-c2c(C1)c(Cl)cc1[nH]ncc21,0,0,4,TRUE,FALSE,1,TRUE
sp891,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOCC(C4)Cn4ncc(\C=C/c5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)n4)C1,1,0,4,FALSE,TRUE,2,TRUE
sp892,Cc1cc2[nH]ncc2c-2c1CCCCOC[C@@H]1CCCN(C1)c1nc(OCB3CC[C@@H]4COCCN34)nc3c(F)c-2ncc13,0,1,4,FALSE,TRUE,2,TRUE
sp893,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@@]5(C[C@@H](C5)NC(=O)OCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)C1,0,0,4,FALSE,TRUE,2,TRUE
sp894,OC1C2COCCN(C2)c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc23)-c2c(CCCCC1=O)c(Cl)cc1[nH]ncc21,1,0,4,FALSE,FALSE,2,TRUE
sp895,O[C@@H]1CCOCCc2c(Cl)cc3[nH]ncc3c2-c2ncc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)N2CCC[C@@H]1C2,1,0,4,TRUE,FALSE,1,TRUE
sp896,C[C@@]12CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1cc(O)cc3cccc(CCCCC(=O)N2)c13,0,0,4,FALSE,FALSE,2,TRUE
sp897,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC5CCN([C@H]5C4)C(=O)CCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp898,C[C@@H]1CCN2C[C@@H]1OC(=O)OCCCc1c(C)cc3[nH]ncc3c1-c1ncc3c2nc(OC[C@@]24CCCN2C[C@H](F)C4)nc3c1F,0,0,4,FALSE,FALSE,2,TRUE
sp899,Cc1cc2[nH]ncc2c-2c1CCCn1ncc(n1)C1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,TRUE,2,TRUE
sp900,CN1CCC[C@H]1COc1nc2N3CCCC4(CC(C4)OC(=O)OCCc4c(C)cc5[nH]ncc5c4-c4ncc2c(n1)c4F)C3,0,0,4,TRUE,FALSE,2,TRUE
sp901,C=C6CN1CCC[C@@]1(COc5nc2c4c(OCCN2CCN(C)C)c(Cl)c(c3nc(N)cc(C)c3C(F)(F)F)cc4n5)C6,0,0,4,TRUE,FALSE,2,TRUE
sp902,CCCc1cccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,0,0,4,TRUE,TRUE,2,TRUE
